,0,1,2,3
44,passive,passive_formal,黄子婷的学员被拥抱了,1
45,passive,passive_formal,黄子婷的学员被松开了,0
46,passive,passive_formal,购物中心被开车去了,1
47,passive,passive_formal,购物中心被找工作了,0
48,passive,passive_formal,赵唱被看了,1
49,passive,passive_formal,赵唱被滚了,0
50,passive,passive_formal,有些女人的医生被发现了,1
51,passive,passive_formal,有些女人的医生被蒸发了,0
52,passive,passive_formal,周敏娜被看起来像了,1
53,passive,passive_formal,周敏娜被猛地打开了,0
54,passive,passive_formal,李倩倩绘画被看起来像了,1
55,passive,passive_formal,李倩倩绘画被猛地打开了,0
56,passive,passive_formal,孙龙被抱怨了,1
57,passive,passive_formal,孙龙被下降了,0
58,passive,passive_formal,贾雨静被参考了,1
59,passive,passive_formal,贾雨静被出现了,0
60,passive,passive_formal,有些成人被参考了,1
61,passive,passive_formal,有些成人被皱纹了,0
62,passive,passive_formal,陈红被抵制了,1
63,passive,passive_formal,陈红被睡着了,0
64,passive,passive_formal,于凯丽被讨论了,1
65,passive,passive_formal,于凯丽被伸展了,0
66,passive,passive_formal,冰淇淋被拿了,1
67,passive,passive_formal,冰淇淋被烧了,0
68,passive,passive_formal,冰川被开车去了,1
69,passive,passive_formal,冰川被浪费掉了,0
70,passive,passive_formal,医院被开车去了,1
71,passive,passive_formal,医院被浪费掉了,0
72,passive,passive_formal,张静的前夫被争论了,1
73,passive,passive_formal,张静的前夫被睡着了,0
74,passive,passive_formal,河被通过了,1
75,passive,passive_formal,河被翻倒了,0
76,passive,passive_formal,椅子被扔了,1
77,passive,passive_formal,椅子被折了,0
78,passive,passive_formal,番茄被看了,1
79,passive,passive_formal,番茄被烧了,0
80,passive,passive_formal,评论被扫描了,1
81,passive,passive_formal,评论被变亮了,0
82,passive,passive_formal,图片被像了,1
83,passive,passive_formal,图片被烤了,0
84,passive,passive_formal,叶凯琳被不喜欢了,1
85,passive,passive_formal,叶凯琳被找工作了,0
86,passive,passive_formal,围巾被洗了,1
87,passive,passive_formal,围巾被掉了,0
88,passive,passive_formal,现在发生的事被欣赏了,1
89,passive,passive_formal,现在发生的事被褪色了,0
90,passive,passive_formal,五大湖被尊重了,1
91,passive,passive_formal,五大湖被消失了,0
92,passive,passive_formal,故事被研究了,1
93,passive,passive_formal,故事被蒸发了,0
94,passive,passive_formal,陈天瑜被转移了,1
95,passive,passive_formal,陈天瑜被收缩了,0
96,passive,passive_formal,有些男服务员的前夫被调查了,1
97,passive,passive_formal,有些男服务员的前夫被存在了,0
98,passive,passive_formal,那些后代被逃离了,1
99,passive,passive_formal,那些后代被变坏了,0
100,passive,passive_formal,衬衫被注意了,1
101,passive,passive_formal,衬衫被消失了,0
102,passive,passive_formal,林惠被离开了,1
103,passive,passive_formal,林惠被关闭了,0
104,passive,passive_formal,有些男孩的钢琴老师被知道了,1
105,passive,passive_formal,有些男孩的钢琴老师被变坏了,0
106,passive,passive_formal,张敏秀被攻击了,1
107,passive,passive_formal,张敏秀被成熟了,0
108,passive,passive_formal,那些顾客被转移了,1
109,passive,passive_formal,那些顾客被暗淡了,0
110,passive,passive_formal,围巾被穿了,1
111,passive,passive_formal,围巾被关了,0
112,passive,passive_formal,那些患者被侵扰了,1
113,passive,passive_formal,那些患者被离开了,0
114,passive,passive_formal,这个家伙的前女友被迷惑了,1
115,passive,passive_formal,这个家伙的前女友被烘干了,0
116,passive,passive_formal,马可被关心了,1
117,passive,passive_formal,马可被醒来了,0
118,passive,passive_formal,张永祥被激怒了,1
119,passive,passive_formal,张永祥被暗淡了,0
120,passive,passive_formal,林泽轩被喜欢了,1
121,passive,passive_formal,林泽轩被过来了,0
122,passive,passive_formal,照片被注意了,1
123,passive,passive_formal,照片被熔化了,0
124,passive,passive_formal,盘子被扔了,1
125,passive,passive_formal,盘子被裂了,0
126,passive,passive_formal,草图被看起来像了,1
127,passive,passive_formal,草图被猛地打开了,0
128,passive,passive_formal,王月被造访了,1
129,passive,passive_formal,王月被翻倒了,0
130,passive,passive_formal,叉子被买了,1
131,passive,passive_formal,叉子被锈了,0
132,passive,passive_formal,关彤彤被描述了,1
133,passive,passive_formal,关彤彤被成长了,0
134,passive,passive_formal,艺术画廊被去了,1
135,passive,passive_formal,艺术画廊被裂了,0
136,passive,passive_formal,孙文被造访了,1
137,passive,passive_formal,孙文被展开了,0
138,passive,passive_formal,杨颖被抱怨了,1
139,passive,passive_formal,杨颖被凝结了,0
140,passive,passive_formal,蛇被清洗了,1
141,passive,passive_formal,蛇被散架了,0
142,passive,passive_formal,罗西表亲被担心了,1
143,passive,passive_formal,罗西表亲被发黑了,0
144,passive,passive_formal,银行被开车去了,1
145,passive,passive_formal,银行被找工作了,0
146,passive,passive_formal,那些男孩的法语老师被警告了,1
147,passive,passive_formal,那些男孩的法语老师被烘干了,0
148,passive,passive_formal,张秀兰被争论了,1
149,passive,passive_formal,张秀兰被皱纹了,0
150,passive,passive_formal,鱼被卖了,1
151,passive,passive_formal,鱼被削了,0
152,passive,passive_formal,王淑萍被抵制了,1
153,passive,passive_formal,王淑萍被紧缩了,0
154,passive,passive_formal,卡车被打破了,1
155,passive,passive_formal,卡车被皱纹了,0
156,passive,passive_formal,李思佳被谈论了,1
157,passive,passive_formal,李思佳被旋转了,0
158,passive,passive_formal,披肩被穿了,1
159,passive,passive_formal,披肩被削了,0
160,passive,passive_formal,陈晶被听了,1
161,passive,passive_formal,陈晶被削了,0
162,passive,passive_formal,梁毅被知道了,1
163,passive,passive_formal,梁毅被离开了,0
164,passive,passive_formal,杨波被帮助了,1
165,passive,passive_formal,杨波被睡着了,0
166,passive,passive_formal,小山被游览了,1
167,passive,passive_formal,小山被蒸发了,0
168,passive,passive_formal,沈辰被听起来像了,1
169,passive,passive_formal,沈辰被猛地打开了,0
170,passive,passive_formal,虱子被狩猎了,1
171,passive,passive_formal,虱子被收缩了,0
172,passive,passive_formal,刘霞被吻了,1
173,passive,passive_formal,刘霞被关了,0
174,passive,passive_formal,小山被佩服了,1
175,passive,passive_formal,小山被皱纹了,0
176,passive,passive_formal,唐月被迷惑了,1
177,passive,passive_formal,唐月被操纵了,0
178,passive,passive_formal,刘霞的孙子被打动了,1
179,passive,passive_formal,刘霞的孙子被烧焦了,0
180,passive,passive_formal,谈欣被质疑了,1
181,passive,passive_formal,谈欣被发黑了,0
182,passive,passive_formal,独轮车被买了,1
183,passive,passive_formal,独轮车被削了,0
184,passive,passive_formal,照片被卖了,1
185,passive,passive_formal,照片被掉了,0
186,passive,passive_formal,报告被发现了,1
187,passive,passive_formal,报告被消失了,0
188,passive,passive_formal,陈桂兰的客人被恨了,1
189,passive,passive_formal,陈桂兰的客人被停了,0
190,passive,passive_formal,张秀兰被赞美了,1
191,passive,passive_formal,张秀兰被崩溃了,0
192,passive,passive_formal,这个家伙的导师被吻了,1
193,passive,passive_formal,这个家伙的导师被转了,0
194,passive,passive_formal,马萌被欣赏了,1
195,passive,passive_formal,马萌被变暗了,0
196,passive,passive_formal,马车被扔了,1
197,passive,passive_formal,马车被锈了,0
198,passive,passive_formal,刘霞被欣赏了,1
199,passive,passive_formal,刘霞被消失了,0
200,passive,passive_formal,张永祥被忘记了,1
201,passive,passive_formal,张永祥被展开了,0
202,passive,passive_formal,她被参考了,1
203,passive,passive_formal,她被变坏了,0
204,passive,passive_formal,李小红被麻烦了,1
205,passive,passive_formal,李小红被变平了,0
206,passive,passive_formal,郭佳茹的儿子被检查了,1
207,passive,passive_formal,郭佳茹的儿子被离开了,0
208,passive,passive_formal,衬衫被发现了,1
209,passive,passive_formal,衬衫被存在了,0
210,passive,passive_formal,那个客人的承包商被注意了,1
211,passive,passive_formal,那个客人的承包商被变坏了,0
212,passive,passive_formal,文章被批评了,1
213,passive,passive_formal,文章被浸泡了,0
214,passive,passive_formal,张红梅被不喜欢了,1
215,passive,passive_formal,张红梅被找工作了,0
216,passive,passive_formal,章鱼被清洗了,1
217,passive,passive_formal,章鱼被蒸发了,0
218,passive,passive_formal,医院被拿了,1
219,passive,passive_formal,医院被滚了,0
220,passive,passive_formal,虞佳蓉被尊重了,1
221,passive,passive_formal,虞佳蓉被成长了,0
222,passive,passive_formal,夹克被穿了,1
223,passive,passive_formal,夹克被锈了,0
224,passive,passive_formal,有个老人的儿子被看了,1
225,passive,passive_formal,有个老人的儿子被烤了,0
226,passive,passive_formal,陈红的主管被攻击了,1
227,passive,passive_formal,陈红的主管被成长了,0
228,passive,passive_formal,马娟的文章被研究了,1
229,passive,passive_formal,马娟的文章被成熟了,0
230,passive,passive_formal,有些学生的前男友被忘记了,1
231,passive,passive_formal,有些学生的前男友被出现了,0
232,passive,passive_formal,有个校友的孙子被造访了,1
233,passive,passive_formal,有个校友的孙子被浸泡了,0
234,passive,passive_formal,王靖瑶的姐妹被不同意了,1
235,passive,passive_formal,王靖瑶的姐妹被浪费掉了,0
236,passive,passive_formal,连衣裙被喜欢了,1
237,passive,passive_formal,连衣裙被醒来了,0
238,passive,passive_formal,王金凤被观察了,1
239,passive,passive_formal,王金凤被变亮了,0
240,passive,passive_formal,湖泊被走过了,1
241,passive,passive_formal,湖泊被崩溃了,0
242,passive,passive_formal,博物馆被开车去了,1
243,passive,passive_formal,博物馆被被开除了,0
244,passive,passive_formal,山被讨论了,1
245,passive,passive_formal,山被成长了,0
246,passive,passive_formal,这个行人的足病医生被研究了,1
247,passive,passive_formal,这个行人的足病医生被操纵了,0
248,passive,passive_formal,河被顺便拜访了,1
249,passive,passive_formal,河被猛地打开了,0
250,passive,passive_formal,王刚被摆脱了,1
251,passive,passive_formal,王刚被腐烂了,0
252,passive,passive_formal,张秀兰的印刷品被像了,1
253,passive,passive_formal,张秀兰的印刷品被烧了,0
254,passive,passive_formal,那个女演员的钢琴老师被激怒了,1
255,passive,passive_formal,那个女演员的钢琴老师被加速了,0
256,passive,passive_formal,钱伯谦被质疑了,1
257,passive,passive_formal,钱伯谦被粉碎了,0
258,passive,passive_formal,医院被听起来像了,1
259,passive,passive_formal,医院被猛地打开了,0
260,passive,passive_formal,马萌的孙子被转移了,1
261,passive,passive_formal,马萌的孙子被收缩了,0
262,passive,passive_formal,学校被退出了,1
263,passive,passive_formal,学校被变坏了,0
264,passive,passive_formal,绘画被带了,1
265,passive,passive_formal,绘画被滑了,0
266,passive,passive_formal,冰川被退出了,1
267,passive,passive_formal,冰川被离开了,0
268,passive,passive_formal,艺术画廊被探索了,1
269,passive,passive_formal,艺术画廊被过来了,0
270,passive,passive_formal,赵菁菁被厌恶了,1
271,passive,passive_formal,赵菁菁被存在了,0
272,passive,passive_formal,王淑珍的照片被有了,1
273,passive,passive_formal,王淑珍的照片被滚了,0
274,passive,passive_formal,虞佳蓉母亲被担心了,1
275,passive,passive_formal,虞佳蓉母亲被成熟了,0
276,passive,passive_formal,仓鼠被佩服了,1
277,passive,passive_formal,仓鼠被弯曲了,0
278,passive,passive_formal,刘超被离开了,1
279,passive,passive_formal,刘超被旋转了,0
280,passive,passive_formal,脚被清洗了,1
281,passive,passive_formal,脚被收缩了,0
282,passive,passive_formal,周佳的绘画被看起来像了,1
283,passive,passive_formal,周佳的绘画被猛地打开了,0
284,passive,passive_formal,钱雨婷素描被清洗了,1
285,passive,passive_formal,钱雨婷素描被翻倒了,0
286,passive,passive_formal,刘超被批评了,1
287,passive,passive_formal,刘超被烧焦了,0
288,passive,passive_formal,张超被听了,1
289,passive,passive_formal,张超被停了,0
290,passive,passive_formal,艺术画廊被顺便拜访了,1
291,passive,passive_formal,艺术画廊被猛地打开了,0
292,passive,passive_formal,王泽爽的孙子被逃离了,1
293,passive,passive_formal,王泽爽的孙子被冻结了,0
294,passive,passive_formal,医院被厌恶了,1
295,passive,passive_formal,医院被伸展了,0
296,passive,passive_formal,有个男孩的员工被接近了,1
297,passive,passive_formal,有个男孩的员工被变坏了,0
298,passive,passive_formal,卢诗韵被听了,1
299,passive,passive_formal,卢诗韵被停了,0
300,passive,passive_formal,周敏娜的老板被伤害了,1
301,passive,passive_formal,周敏娜的老板被睡着了,0
302,passive,passive_formal,韩娟被干扰了,1
303,passive,passive_formal,韩娟被消失了,0
304,passive,passive_formal,哈佛大学被游览了,1
305,passive,passive_formal,哈佛大学被伸展了,0
306,passive,passive_formal,孙莹莹被关心了,1
307,passive,passive_formal,孙莹莹被隐藏了,0
308,passive,passive_formal,赵梦婷被隐瞒了,1
309,passive,passive_formal,赵梦婷被加速了,0
310,passive,passive_formal,赵健杰的参议员被吓了,1
311,passive,passive_formal,赵健杰的参议员被扭了,0
312,passive,passive_formal,牙齿被扔了,1
313,passive,passive_formal,牙齿被烤了,0
314,passive,passive_formal,刘雨欣被爱了,1
315,passive,passive_formal,刘雨欣被滚了,0
316,passive,passive_formal,报告被抵制了,1
317,passive,passive_formal,报告被烧焦了,0
318,passive,passive_formal,公园被探索了,1
319,passive,passive_formal,公园被隐藏了,0
320,passive,passive_formal,医院被顺便拜访了,1
321,passive,passive_formal,医院被猛地打开了,0
322,passive,passive_formal,丁燕宁被争论了,1
323,passive,passive_formal,丁燕宁被消失了,0
324,passive,passive_formal,有些学生被看起来像了,1
325,passive,passive_formal,有些学生被猛地打开了,0
326,passive,passive_formal,卢诗韵被打动了,1
327,passive,passive_formal,卢诗韵被崩溃了,0
328,passive,passive_formal,李哲的伙伴被恨了,1
329,passive,passive_formal,李哲的伙伴被转了,0
330,passive,passive_formal,有个男人被干扰了,1
331,passive,passive_formal,有个男人被冻结了,0
332,passive,passive_formal,张红梅的朋友被吻了,1
333,passive,passive_formal,张红梅的朋友被掉了,0
334,passive,passive_formal,文章被检查了,1
335,passive,passive_formal,文章被皱纹了,0
336,passive,passive_formal,冰川被顺便拜访了,1
337,passive,passive_formal,冰川被猛地打开了,0
338,passive,passive_formal,博物馆被游览了,1
339,passive,passive_formal,博物馆被收缩了,0
340,passive,passive_formal,公园被顺便拜访了,1
341,passive,passive_formal,公园被猛地打开了,0
342,passive,passive_formal,这些舞蹈家的外甥被抱怨了,1
343,passive,passive_formal,这些舞蹈家的外甥被翻倒了,0
344,passive,passive_formal,马良被隐瞒了,1
345,passive,passive_formal,马良被成长了,0
346,passive,passive_formal,张欣然被震惊了,1
347,passive,passive_formal,张欣然被烧焦了,0
348,passive,passive_formal,那些舞蹈家被接近了,1
349,passive,passive_formal,那些舞蹈家被烧焦了,0
350,passive,passive_formal,有些男服务员的律师被发现了,1
351,passive,passive_formal,有些男服务员的律师被弄皱了,0
352,passive,passive_formal,魏新宇被记住了,1
353,passive,passive_formal,魏新宇被崩溃了,0
354,passive,passive_formal,画画被看起来像了,1
355,passive,passive_formal,画画被猛地打开了,0
356,passive,passive_formal,裤子被穿了,1
357,passive,passive_formal,裤子被滑了,0
358,passive,passive_formal,于凯丽的图纸被带了,1
359,passive,passive_formal,于凯丽的图纸被折了,0
360,passive,passive_formal,蘑菇被举了,1
361,passive,passive_formal,蘑菇被掉了,0
362,passive,passive_formal,学校被走过了,1
363,passive,passive_formal,学校被操纵了,0
364,passive,passive_formal,脸被看起来像了,1
365,passive,passive_formal,脸被猛地打开了,0
366,passive,passive_formal,袜子被洗了,1
367,passive,passive_formal,袜子被逃了,0
368,passive,passive_formal,有个司机的孙女被抵制了,1
369,passive,passive_formal,有个司机的孙女被褪色了,0
370,passive,passive_formal,孟杰被抱怨了,1
371,passive,passive_formal,孟杰被隐藏了,0
372,passive,passive_formal,电影院被顺便拜访了,1
373,passive,passive_formal,电影院被猛地打开了,0
374,passive,passive_formal,朱天一被拥抱了,1
375,passive,passive_formal,朱天一被冻结了,0
376,passive,passive_formal,有个女人被摆脱了,1
377,passive,passive_formal,有个女人被散架了,0
378,passive,passive_formal,大衣被拿了,1
379,passive,passive_formal,大衣被滑了,0
380,passive,passive_formal,绿洲被通过了,1
381,passive,passive_formal,绿洲被蒸发了,0
382,passive,passive_formal,图书馆被探索了,1
383,passive,passive_formal,图书馆被冻结了,0
384,passive,passive_formal,戏剧被研究了,1
385,passive,passive_formal,戏剧被睡着了,0
386,passive,passive_formal,吕小莲被隐瞒了,1
387,passive,passive_formal,吕小莲被冻结了,0
388,passive,passive_formal,报告被吹嘘了,1
389,passive,passive_formal,报告被暗淡了,0
390,passive,passive_formal,大衣被卖了,1
391,passive,passive_formal,大衣被慢了,0
392,passive,passive_formal,王秀英被听起来像了,1
393,passive,passive_formal,王秀英被猛地打开了,0
394,passive,passive_formal,林泽轩被尊重了,1
395,passive,passive_formal,林泽轩被弄皱了,0
396,passive,passive_formal,赵文达被看了,1
397,passive,passive_formal,赵文达被裂了,0
398,passive,passive_formal,苏金燕的兄弟被写了,1
399,passive,passive_formal,苏金燕的兄弟被关了,0
400,passive,passive_formal,小册子被抱怨了,1
401,passive,passive_formal,小册子被粉碎了,0
402,passive,passive_formal,张超的姐妹被研究了,1
403,passive,passive_formal,张超的姐妹被蒸发了,0
404,passive,passive_formal,屏幕被拿了,1
405,passive,passive_formal,屏幕被烤了,0
406,passive,passive_formal,披肩被看起来像了,1
407,passive,passive_formal,披肩被猛地打开了,0
408,passive,passive_formal,李思佳被打动了,1
409,passive,passive_formal,李思佳被紧缩了,0
410,passive,passive_formal,黄子婷被隐瞒了,1
411,passive,passive_formal,黄子婷被变亮了,0
412,passive,passive_formal,那些女人的医生被研究了,1
413,passive,passive_formal,那些女人的医生被醒来了,0
414,passive,passive_formal,王萍被激怒了,1
415,passive,passive_formal,王萍被下降了,0
416,passive,passive_formal,这些女服务员的学生被写了,1
417,passive,passive_formal,这些女服务员的学生被慢了,0
418,passive,passive_formal,毛衣被穿了,1
419,passive,passive_formal,毛衣被削了,0
420,passive,passive_formal,这些顾客的牙医被接近了,1
421,passive,passive_formal,这些顾客的牙医被崩溃了,0
422,passive,passive_formal,李林被描述了,1
423,passive,passive_formal,李林被收缩了,0
424,passive,passive_formal,林棋被听了,1
425,passive,passive_formal,林棋被扭了,0
426,passive,passive_formal,图片被看起来像了,1
427,passive,passive_formal,图片被猛地打开了,0
428,passive,passive_formal,谁被争论了,1
429,passive,passive_formal,谁被蒸发了,0
430,passive,passive_formal,孙领被激怒了,1
431,passive,passive_formal,孙领被变亮了,0
432,passive,passive_formal,林雨桐被赞美了,1
433,passive,passive_formal,林雨桐被消失了,0
434,passive,passive_formal,绿洲被去了,1
435,passive,passive_formal,绿洲被掉了,0
436,passive,passive_formal,王月被描述了,1
437,passive,passive_formal,王月被散架了,0
438,passive,passive_formal,这个女人被隐瞒了,1
439,passive,passive_formal,这个女人被蒸发了,0
440,passive,passive_formal,孙文被赞美了,1
441,passive,passive_formal,孙文被收缩了,0
442,passive,passive_formal,那些女服务员的水管工被逃离了,1
443,passive,passive_formal,那些女服务员的水管工被散架了,0
444,passive,passive_formal,王玉珍的外甥被迷惑了,1
445,passive,passive_formal,王玉珍的外甥被伸展了,0
446,passive,passive_formal,李文清的前夫被忘记了,1
447,passive,passive_formal,李文清的前夫被烘干了,0
448,passive,passive_formal,王淑萍的书被研究了,1
449,passive,passive_formal,王淑萍的书被烘干了,0
450,passive,passive_formal,湖泊被去了,1
451,passive,passive_formal,湖泊被逃了,0
452,passive,passive_formal,秦凯被欣赏了,1
453,passive,passive_formal,秦凯被隐藏了,0
454,passive,passive_formal,于凯丽的导师被注意了,1
455,passive,passive_formal,于凯丽的导师被蒸发了,0
456,passive,passive_formal,草图被像了,1
457,passive,passive_formal,草图被扭了,0
458,passive,passive_formal,郭瀚临被转移了,1
459,passive,passive_formal,郭瀚临被变坏了,0
460,passive,passive_formal,包曼玉被拥抱了,1
461,passive,passive_formal,包曼玉被熔化了,0
462,passive,passive_formal,鹅被举了,1
463,passive,passive_formal,鹅被烤了,0
464,passive,passive_formal,卜泽伟被拥抱了,1
465,passive,passive_formal,卜泽伟被弯曲了,0
466,passive,passive_formal,郭佳茹被喜欢了,1
467,passive,passive_formal,郭佳茹被存在了,0
468,passive,passive_formal,黄子萱被接近了,1
469,passive,passive_formal,黄子萱被离开了,0
470,passive,passive_formal,朱天一的图片被看起来像了,1
471,passive,passive_formal,朱天一的图片被猛地打开了,0
472,passive,passive_formal,孟杰被打动了,1
473,passive,passive_formal,孟杰被腐烂了,0
474,passive,passive_formal,那些参议员的员工被忘记了,1
475,passive,passive_formal,那些参议员的员工被弯曲了,0
476,passive,passive_formal,照片被像了,1
477,passive,passive_formal,照片被削了,0
478,passive,passive_formal,李悦的照片被像了,1
479,passive,passive_formal,李悦的照片被滚了,0
480,passive,passive_formal,绿洲被卖了,1
481,passive,passive_formal,绿洲被烤了,0
482,passive,passive_formal,那个男子的外甥被质疑了,1
483,passive,passive_formal,那个男子的外甥被操纵了,0
484,passive,passive_formal,女士衬衫被穿了,1
485,passive,passive_formal,女士衬衫被掉了,0
486,passive,passive_formal,李波被听了,1
487,passive,passive_formal,李波被掉了,0
488,passive,passive_formal,陈子涵被不同意了,1
489,passive,passive_formal,陈子涵被找工作了,0
490,passive,passive_formal,梅丽被帮助了,1
491,passive,passive_formal,梅丽被散架了,0
492,passive,passive_formal,刘雨欣被麻烦了,1
493,passive,passive_formal,刘雨欣被弯曲了,0
494,passive,passive_formal,李丹丹被喜欢了,1
495,passive,passive_formal,李丹丹被睡着了,0
496,passive,passive_formal,梅丽的主管被忘记了,1
497,passive,passive_formal,梅丽的主管被展开了,0
498,passive,passive_formal,小册子被听起来像了,1
499,passive,passive_formal,小册子被猛地打开了,0
500,passive,passive_formal,李翔表亲被写了,1
501,passive,passive_formal,李翔表亲被停了,0
502,passive,passive_formal,杜嘉怡被接近了,1
503,passive,passive_formal,杜嘉怡被崩溃了,0
504,passive,passive_formal,戴楚楚被调查了,1
505,passive,passive_formal,戴楚楚被褪色了,0
506,passive,passive_formal,鱼被有了,1
507,passive,passive_formal,鱼被停了,0
508,passive,passive_formal,脚被扔了,1
509,passive,passive_formal,脚被烧了,0
510,passive,passive_formal,饭店被游览了,1
511,passive,passive_formal,饭店被离开了,0
512,passive,passive_formal,崔思雨被侵扰了,1
513,passive,passive_formal,崔思雨被皱纹了,0
514,passive,passive_formal,赵菁菁的短文被爱了,1
515,passive,passive_formal,赵菁菁的短文被烧了,0
516,passive,passive_formal,李伟被欣赏了,1
517,passive,passive_formal,李伟被皱纹了,0
518,passive,passive_formal,短裙被清洗了,1
519,passive,passive_formal,短裙被伸展了,0
520,passive,passive_formal,王刚的侄女被返回了,1
521,passive,passive_formal,王刚的侄女被蒸发了,0
522,passive,passive_formal,松饼被拿了,1
523,passive,passive_formal,松饼被锈了,0
524,passive,passive_formal,李会召被麻烦了,1
525,passive,passive_formal,李会召被变坏了,0
526,passive,passive_formal,论文被争论了,1
527,passive,passive_formal,论文被存在了,0
528,passive,passive_formal,高中被探索了,1
529,passive,passive_formal,高中被旋转了,0
530,passive,passive_formal,公园被抵制了,1
531,passive,passive_formal,公园被蒸发了,0
532,passive,passive_formal,有个女服务员被打动了,1
533,passive,passive_formal,有个女服务员被收缩了,0
534,passive,passive_formal,柴静素描被像了,1
535,passive,passive_formal,柴静素描被转了,0
536,passive,passive_formal,杨波的孙女被扫描了,1
537,passive,passive_formal,杨波的孙女被隐藏了,0
538,passive,passive_formal,丁燕宁的女朋友被谈论了,1
539,passive,passive_formal,丁燕宁的女朋友被熔化了,0
540,passive,passive_formal,吕小莲的电工被帮助了,1
541,passive,passive_formal,吕小莲的电工被紧缩了,0
542,passive,passive_formal,赵诗涵被观察了,1
543,passive,passive_formal,赵诗涵被收缩了,0
544,passive,passive_formal,孟杰被吹嘘了,1
545,passive,passive_formal,孟杰被加速了,0
546,passive,passive_formal,这些校友的法语老师被谈论了,1
547,passive,passive_formal,这些校友的法语老师被关闭了,0
548,passive,passive_formal,吴美琳被拥抱了,1
549,passive,passive_formal,吴美琳被醒来了,0
550,passive,passive_formal,这些男子的足病医生被质疑了,1
551,passive,passive_formal,这些男子的足病医生被翻倒了,0
552,passive,passive_formal,图片被带了,1
553,passive,passive_formal,图片被关了,0
554,passive,passive_formal,衬衫被卖了,1
555,passive,passive_formal,衬衫被转了,0
556,passive,passive_formal,克林顿夫妇的主管被侵扰了,1
557,passive,passive_formal,克林顿夫妇的主管被离开了,0
558,passive,passive_formal,湖被游览了,1
559,passive,passive_formal,湖被暗淡了,0
560,passive,passive_formal,有个儿童的勤杂工被离开了,1
561,passive,passive_formal,有个儿童的勤杂工被打开了,0
562,passive,passive_formal,卞紫薇被质疑了,1
563,passive,passive_formal,卞紫薇被醒来了,0
564,passive,passive_formal,楼梯被看起来像了,1
565,passive,passive_formal,楼梯被猛地打开了,0
566,passive,passive_formal,那些参议员被帮助了,1
567,passive,passive_formal,那些参议员被冻结了,0
568,passive,passive_formal,这些司机被忘记了,1
569,passive,passive_formal,这些司机被转向了,0
570,passive,passive_formal,聚光灯被喜欢了,1
571,passive,passive_formal,聚光灯被变亮了,0
572,passive,passive_formal,王淑萍被恨了,1
573,passive,passive_formal,王淑萍被滑了,0
574,passive,passive_formal,汪乐知被隐瞒了,1
575,passive,passive_formal,汪乐知被过来了,0
576,passive,passive_formal,钱雨婷被拥抱了,1
577,passive,passive_formal,钱雨婷被打开了,0
578,passive,passive_formal,碟子被打破了,1
579,passive,passive_formal,碟子被变亮了,0
580,passive,passive_formal,有些男子的外甥被不喜欢了,1
581,passive,passive_formal,有些男子的外甥被浪费掉了,0
582,passive,passive_formal,何汉被讨论了,1
583,passive,passive_formal,何汉被松开了,0
584,passive,passive_formal,艺术画廊被开车去了,1
585,passive,passive_formal,艺术画廊被找工作了,0
586,passive,passive_formal,马冬梅被听了,1
587,passive,passive_formal,马冬梅被滚了,0
588,passive,passive_formal,张光毅被调查了,1
589,passive,passive_formal,张光毅被烧焦了,0
590,passive,passive_formal,王刚的参议员被摆脱了,1
